65061	Arthroleptis xenodactyloides	Dwarf Squeaker
65100	Bokermannohyla hylax	Atlantic Forest Tree Frog
65148	Calyptocephalella gayi	Helmeted Water Toad
65238	Craugastor fitzingeri	Fitzinger's Robber Frog
65336	Dendropsophus bogerti	Bogert's Aquatic Tree Frog
65349	Dendropsophus ebraccatus	Harlequin Treefrog
65373	Dendropsophus microcephalus	Yellow Treefrog
65377	Dendropsophus minutus	Lesser Tree Frog
65380	Dendropsophus nanus	Dwarf Tree Frog
65398	Dendropsophus sanborni	Sanborn's Tree Frog
65448	Engystomops pustulosus	Túngara Frog
65450	Epidalea calamita	Natterjack Toad
65522	Glandirana emeljanovi	Imienpo Station frog
65547	Hyalinobatrachium tatayoi	Tatayo's Glass Frog
65574	Hylarana erythraea	Green Paddy Frog
65592	Hylarana latouchii	LaTouche's Frog
65849	Incilius nebulifer	Gulf Coast Toad
65860	Incilius valliceps	Central American Gulf Coast Toad
65872	Ingerophrynus quadriporcatus	four-ridged toad
65962	Leptodactylus savagei	Savage's Thin-toed Frog
65972	Leptopelis spiritusnoctis	Ghostly Tree Frog
65975	Lithobates berlandieri	Rio Grande Leopard Frog
65979	Lithobates catesbeianus	American Bullfrog
65982	Lithobates clamitans	Green Frog
65986	Lithobates grylio	Pig Frog
66002	Lithobates palustris	Pickerel Frog
66003	Lithobates pipiens	Northern Leopard Frog
66007	Lithobates septentrionalis	Mink Frog
66012	Lithobates sylvaticus	Wood Frog
66131	Microhyla fissipes	East Asian Ornate Chorus Frog
66264	Odorrana swinhoana	Swinhoe's frog
66278	Oophaga pumilio	Strawberry Poison Dart Frog
66321	Pelophylax epeiroticus	Epirus Water Frog
66322	Pelophylax esculentus	Edible Frog
66330	Pelophylax nigromaculatus	Black-spotted Frog
66331	Pelophylax perezi	Iberian Green Frog
66479	Platyplectrum ornatum	Ornate Burrowing Frog
66531	Pristimantis achatinus	Cachabi Robber Frog
66971	Pseudis platensis	Paraguayan Swimming Frog
67078	Rhaebo haematiticus	Leaf Litter Toad
67093	Rhinella arenarum	Argentine Toad
67108	Rhinella dorbignyi	Bella Vista Toad
67114	Rhinella granulosa	granular toad
67117	Rhinella icterica	Yellow Cururu Toad
67135	Rhinella ornata	Ornate Forest toad
68137	Chlorocebus pygerythrus	Vervet Monkey
697692	Tamiops mcclellandii	Himalayan Striped Squirrel
697706	Cryptotympana holsti	Cryptotympana holsti
701297	Velarifictorus aspersus	Velarifictorus aspersus
70421	Acris blanchardi	Blanchard's Cricket Frog
70646	Hyla molleri	Iberian Tree Frog
70647	Hyla orientalis	Eastern Tree Frog
710315	Buergeria otai	Ota's stream tree frog
710713	Cryptotympana takasagona	Cryptotympana takasagona
71219	Gryllotalpa gryllotalpa	European Mole Cricket
71247	Gryllus bimaculatus	Southern Field Cricket
71248	Gryllus campestris	European Field Cricket
740040	Megatibicen dealbatus	Plains Cicada
740122	Megatibicen resh	Resh Cicada
74053	Alouatta guariba	Brown Howler Monkey
74055	Alouatta macconnelli	Guianan Red Howler Monkey
74066	Aotus azarae	Azara’s Night Monkey
74103	Balaena mysticetus	Bowhead Whale
743461	Rhacocleis annulata	Rhacocleis annulata
74383	Glis glis	European Fat Dormouse
74442	Hydrochoerus hydrochaeris	Capybara
74832	Papio anubis	Olive Baboon
75042	Rousettus aegyptiacus	Egyptian Rousette
75053	Rusa unicolor	Sambar
760266	Prionacris erosa	Prionacris erosa
775325	Xylotrupes australicus	Australian Rhinoceros Beetle
780312	Hapithus saltator	Jumping Bush Cricket
806889	Zammara tympanum	Green shield cicada
82825	Cicadatra atra	Black Sorrow Cicada
84752	Microcentrum rhombifolium	Greater Anglewing
851014	Canis aureus	Golden Jackal
852369	Pithecia monachus	Monk Saki
853952	Canis lycaon	Eastern Wolf
855297	Meles meles	European Badger
865317	Svercacheta siamensis	Svercacheta siamensis
878265	Cryptotympana acuta	Cryptotympana acuta
894951	Tettigettalna argentata	Tettigettalna argentata
900236	Tamiasciurus fremonti	Fremont's Squirrel
904439	Cicada mordoganensis	East Aegean Cicada
904480	Lyristes gemellus	Geminate Cicada
906209	Platycleis grisea	Eastern Grey Bush-cricket
914822	Tettigettula pygmea	Tettigettula pygmea
922459	Felis silvestris	European Wildcat
923279	Zhangixalus arvalis	Farmland Green Flying Frog
925966	Urva urva	Crab-eating Mongoose
941077	Cicadatra platyptera	Cicadatra platyptera
abbbab1	Malacocincla abbotti	Abbott's Babbler
abbwar1	Horornis flavolivaceus	Aberrant Bush Warbler
abethr1	Turdus tephronotus	African Bare-eyed Thrush
abetow	Melozone aberti	Abert's Towhee
abgthr1	Geokichla piaggiae	Abyssinian Ground-Thrush
abhori1	Oriolus larvatus	African Black-headed Oriole
absbil1	Rhinopomastus minor	Abyssinian Scimitarbill
abycat1	Sylvia galinieri	Abyssinian Catbird
abyrol2	Coracias abyssinicus	Abyssinian Roller
abysis1	Serinus nigriceps	Ethiopian Siskin
abyslf1	Melaenornis chocolatinus	Abyssinian Slaty-Flycatcher
abythr1	Turdus abyssinicus	Abyssinian Thrush
acafly	Empidonax virescens	Acadian Flycatcher
acowoo	Melanerpes formicivorus	Acorn Woodpecker
acrtot1	Hemitriccus cohnhafti	Acre Tody-Tyrant
adtdov1	Streptopelia hypopyrrha	Adamawa Turtle-Dove
afbduc1	Anas sparsa	African Black Duck
afbfly1	Elminia longicauda	African Blue Flycatcher
afbowl1	Glaucidium capense	African Barred Owlet
afbtit2	Cyanistes teneriffae	African Blue Tit
afbwar1	Bradypterus baboecala	Little Rush Warbler
afcdov1	Streptopelia roseogrisea	African Collared-Dove
afcfly1	Trochocercus cyanomelas	African Crested Flycatcher
afdfly1	Muscicapa adusta	African Dusky Flycatcher
afdwar1	Curruca deserti	African Desert Warbler
afecuc1	Chrysococcyx cupreus	African Emerald Cuckoo
afepig1	Columba unicincta	Afep Pigeon
affeag1	Icthyophaga vocifer	African Fish-Eagle
afffin	Lagonosticta rubricata	African Firefinch
afffly1	Fraseria ocreata	African Forest-Flycatcher
afgfly1	Bradornis microrhynchus	African Gray Flycatcher
afghor1	Lophoceros nasutus	African Gray Hornbill
afgori2	Oriolus auratus	African Golden Oriole
afgwea1	Ploceus subaureus	African Golden-Weaver
afhbab1	Sylvia abyssinica	African Hill Babbler
afhhaw1	Polyboroides typus	African Harrier-Hawk
afmdov1	Streptopelia decipiens	Mourning Collared-Dove
afmwea	Ploceus velatus	Southern Masked-Weaver
afpfly1	Terpsiphone viridis	African Paradise-Flycatcher
afphor2	Lophoceros semifasciatus	West African Pied Hornbill
afphor3	Lophoceros fasciatus	Congo Pied Hornbill
afpkin1	Ispidina picta	African Pygmy Kingfisher
afpsta1	Lamprotornis bicolor	African Pied Starling
afpswi1	Cypsiurus parvus	African Palm Swift
afptit1	Anthoscopus caroli	African Penduline-Tit
afpwag1	Motacilla aguimp	African Pied Wagtail
afrbro1	Smithornis capensis	African Broadbill
afrcha1	Fringilla spodiogenys	African Chaffinch
afrcit1	Crithagra citrinelloides	African Citril
afrcra1	Crecopsis egregia	African Crake
afrcuc1	Cuculus gularis	African Cuckoo
afrcuh1	Aviceda cuculoides	African Cuckoo-Hawk
afrfin1	Podica senegalensis	African Finfoot
afrgos1	Aerospiza tachiro	African Goshawk
afrgrp1	Treron calvus	African Green-Pigeon
afrhob1	Falco cuvierii	African Hobby
afrjac1	Actophilornis africanus	African Jacana
afrope1	Anastomus lamelligerus	African Openbill
afroys1	Haematopus moquini	African Oystercatcher
afrpic1	Verreauxia africana	African Piculet
afrpip1	Anthus cinnamomeus	African Pipit
afrpyg1	Nettapus auritus	African Pygmy-Goose
afrsil1	Euodice cantans	African Silverbill
afrski1	Rynchops flavirostris	African Skimmer
afrsni1	Gallinago nigripennis	African Snipe
afrspo1	Platalea alba	African Spoonbill
afrsto1	Saxicola torquatus	African Stonechat
afrswi1	Apus barbatus	African Swift
afrthr1	Turdus pelios	African Thrush
afsowl1	Otus senegalensis	African Scops-Owl
afwowl1	Strix woodfordii	African Wood-Owl
afywar1	Iduna natalensis	African Yellow-Warbler
afywhe3	Zosterops stuhlmanni	Green White-eye
afywhe4	Zosterops anderssoni	Southern Yellow White-eye
agaher1	Agamia agami	Agami Heron
ahafra2	Pternistis ahantensis	Ahanta Spurfowl
aldfly	Empidonax alnorum	Alder Flycatcher
alepar2	Psittacula eupatria	Alexandrine Parakeet
aleter1	Onychoprion aleuticus	Aleutian Tern
algnut1	Sitta ledanti	Algerian Nuthatch
allgal1	Porphyrio alleni	Allen's Gallinule
allhum	Selasphorus sasin	Allen's Hummingbird
alpacc1	Prunella collaris	Alpine Accentor
alpswi1	Tachymarptis melba	Alpine Swift
alpthr1	Zoothera mollissima	Alpine Thrush
alsred1	Phoenicurus alaschanicus	Ala Shan Redstart
altori	Icterus gularis	Altamira Oriole
altsno1	Tetraogallus altaicus	Altai Snowcock
amaant1	Myrmothera berlepschi	Amazonian Antpitta
amaant2	Thamnophilus amazonicus	Amazonian Antshrike
amabaw1	Dendrocolaptes certhia	Amazonian Barred-Woodcreeper
amakin1	Chloroceryle amazona	Amazon Kingfisher
amapyo1	Glaucidium hardyi	Amazonian Pygmy-Owl
amasta1	Myrmotherula multostriata	Amazonian Streaked-Antwren
amasun2	Hedydipna pallidigaster	Amani Sunbird
amaumb1	Cephalopterus ornatus	Amazonian Umbrellabird
ambduc	Anas rubripes	American Black Duck
ameavo	Recurvirostra americana	American Avocet
amebit	Botaurus lentiginosus	American Bittern
amecro	Corvus brachyrhynchos	American Crow
amedip	Cinclus mexicanus	American Dipper
amegfi	Spinus tristis	American Goldfinch
amekes	Falco sparverius	American Kestrel
ameoys	Haematopus palliatus	American Oystercatcher
amepip2	Anthus rubescens	American Pipit
amered	Setophaga ruticilla	American Redstart
amerob	Turdus migratorius	American Robin
amesun2	Chalcomitra amethystina	Amethyst Sunbird
amewig	Mareca americana	American Wigeon
amewoo	Scolopax minor	American Woodcock
amewoo1	Calliphlox amethystina	Amethyst Woodstar
amgplo	Pluvialis dominica	American Golden-Plover
amhgul1	Larus smithsonianus	American Herring Gull
ampkin1	Chloroceryle aenea	American Pygmy Kingfisher
amtspa	Spizelloides arborea	American Tree Sparrow
amufal1	Falco amurensis	Amur Falcon
amupaf1	Terpsiphone incei	Amur Paradise-Flycatcher
amwpel	Pelecanus erythrorhynchos	American White Pelican
ancmur	Synthliboramphus antiquus	Ancient Murrelet
andcon1	Vultur gryphus	Andean Condor
andduc1	Oxyura ferruginea	Andean Duck
andgoo1	Oressochen melanopterus	Andean Goose
andgul1	Chroicocephalus serranus	Andean Gull
andswi1	Aeronautes andecolus	Andean Swift
angpet1	Macronectes giganteus	Southern Giant-Petrel
angswa1	Hirundo angolensis	Angola Swallow
anhing	Anhinga anhinga	Anhinga
annhum	Calypte anna	Anna's Hummingbird
ansgre1	Eurillas ansorgei	Ansorge's Greenbul
antnig	Chordeiles gundlachii	Antillean Nighthawk
antter1	Sterna vittata	Antarctic Tern
aplfal	Falco femoralis	Aplomado Falcon
apostl1	Struthidea cinerea	Apostlebird
aquwar1	Acrocephalus paludicola	Aquatic Warbler
arabab1	Argya squamiceps	Arabian Babbler
arafan2	Rhipidura semicollaris	Supertramp Fantail
arapar1	Alectoris melanocephala	Arabian Partridge
arasco1	Otus pamelae	Arabian Scops-Owl
arawax1	Estrilda rufibarba	Arabian Waxbill
arawoo1	Dendrocoptes dorae	Arabian Woodpecker
arcloo	Gavia arctica	Arctic Loon
arcter	Sterna paradisaea	Arctic Tern
arcwar1	Phylloscopus borealis	Arctic Warbler
arcwar2	Phylloscopus examinandus	Kamchatka Leaf Warbler
argspa2	Passer euchlorus	Arabian Golden Sparrow
armbab1	Turdoides jardineii	Arrow-marked Babbler
armgul1	Larus armenicus	Armenian Gull
asbfly	Muscicapa dauurica	Asian Brown Flycatcher
asbowl1	Glaucidium cuculoides	Asian Barred Owlet
asbwhe1	Zosterops citrinella	Ashy-bellied White-eye
asccuc1	Coccycua cinerea	Ash-colored Cuckoo
ascspl1	Eremopterix griseus	Ashy-crowned Sparrow-Lark
asdwar1	Curruca nana	Asian Desert Warbler
asfblu1	Irena puella	Asian Fairy-bluebird
asgsta1	Aplonis panayensis	Asian Glossy Starling
asgwea2	Ploceus hypoxanthus	Asian Golden Weaver
ashbul1	Hemixos flavala	Ashy Bulbul
ashcis1	Cisticola cinereolus	Ashy Cisticola
ashdro1	Dicrurus leucophaeus	Ashy Drongo
ashfly1	Fraseria caerulescens	Ashy Flycatcher
ashgoo1	Chloephaga poliocephala	Ashy-headed Goose
ashgre1	Hylophilus pectoralis	Ashy-headed Greenlet
ashmar1	Delichon dasypus	Asian House-Martin
ashmin1	Pericrocotus divaricatus	Ashy Minivet
ashpri1	Prinia socialis	Ashy Prinia
ashtai1	Orthotomus ruficeps	Ashy Tailorbird
ashtit2	Melaniparus cinerascens	Ashy Tit
ashwoo2	Artamus fuscus	Ashy Woodswallow
asidow1	Limnodromus semipalmatus	Asian Dowitcher
asidrc3	Surniculus lugubris	Square-tailed Drongo-Cuckoo
asikoe2	Eudynamys scolopaceus	Asian Koel
asikoe3	Eudynamys orientalis	Pacific Koel
asiope1	Anastomus oscitans	Asian Openbill
asistu1	Urosphena squameiceps	Asian Stubtail
aspfly1	Terpsiphone paradisi	Indian Paradise-Flycatcher
aspsta2	Gracupica contra	Indian Pied Starling
aspsta7	Gracupica floweri	Siamese Pied Starling
aspswi1	Cypsiurus balasiensis	Asian Palm Swift
asrfin1	Leucosticte arctoa	Asian Rosy-Finch
asspet	Hydrobates homochroa	Ashy Storm-Petrel
astcra1	Mustelirallus albicollis	Ash-throated Crake
astfly	Myiarchus cinerascens	Ash-throated Flycatcher
astpar1	Suthora alphonsiana	Ashy-throated Parrotbill
astwar2	Phylloscopus maculipennis	Ashy-throated Warbler
aswpig1	Columba pulchricollis	Ashy Wood-Pigeon
atlfly1	Ficedula speculigera	Atlas Flycatcher
atlpuf	Fratercula arctica	Atlantic Puffin
attwoo1	Picoides dorsalis	American Three-toed Woodpecker
audgul1	Ichthyaetus audouinii	Audouin's Gull
audori	Icterus graduacauda	Audubon's Oriole
audshe	Puffinus lherminieri	Sargasso Shearwater
augbuz2	Buteo augur	Augur Buzzard
aukpar1	Alisterus scapularis	Australian King-Parrot
auonig1	Aegotheles cristatus	Australian Owlet-nightjar
aupowl1	Glaucidium nana	Austral Pygmy-Owl
aurwar1	Acrocephalus australis	Australian Reed Warbler
ausbit1	Botaurus poiciloptilus	Australasian Bittern
ausbla1	Curaeus curaeus	Austral Blackbird
auscra1	Porzana fluminea	Australian Crake
ausfig1	Sphecotheres vieilloti	Australasian Figbird
ausgan1	Morus serrator	Australasian Gannet
ausgre1	Tachybaptus novaehollandiae	Australasian Grebe
ausgro1	Tyto longimembris	Australasian Grass-Owl
aushob1	Falco longipennis	Australian Hobby
ausibi1	Threskiornis molucca	Australian Ibis
auskes1	Falco cenchroides	Nankeen Kestrel
auskit1	Elanus axillaris	Black-shouldered Kite
ausmag2	Gymnorhina tibicen	Australian Magpie
ausneg1	Lessonia rufa	Austral Negrito
auspar1	Enicognathus ferrugineus	Austral Parakeet
auspel1	Pelecanus conspicillatus	Australian Pelican
auspip2	Anthus australis	Australian Pipit
auspip3	Anthus novaeseelandiae	New Zealand Pipit
auspra1	Glareola isabella	Australian Pratincole
ausrav1	Corvus coronoides	Australian Raven
ausshe1	Tadorna tadornoides	Australian Shelduck
aussho1	Spatula rhynchotis	Australasian Shoveler
austhr1	Turdus falcklandii	Austral Thrush
ayweye1	Zosterops senegalensis	Northern Yellow White-eye
azchum1	Saucerottia cyanocephala	Azure-crowned Hummingbird
aztthr	Ridgwayia pinicola	Aztec Thrush
azugal1	Porphyrio flavirostris	Azure Gallinule
azukin1	Ceyx azureus	Azure Kingfisher
azutit2	Cyanistes cyanus	Azure Tit
azwmag2	Cyanopica cyanus	Azure-winged Magpie
azwmag3	Cyanopica cooki	Iberian Magpie
babcra1	Zapornia paykullii	Band-bellied Crake
babcuc2	Cacomantis sonneratii	Banded Bay Cuckoo
babfir1	Lagonosticta rufopicta	Bar-breasted Firefinch
babpic1	Picumnus aurifrons	Bar-breasted Piculet
babshr1	Lanius vittatus	Bay-backed Shrike
babwar	Setophaga castanea	Bay-breasted Warbler
babwre1	Campylorhynchus zonatus	Band-backed Wren
bacbab1	Turdoides gymnogenys	Bare-cheeked Babbler
bacdov1	Macropygia unchall	Barred Cuckoo-Dove
bacspa	Peucaea aestivalis	Bachman's Sparrow
bactro1	Apaloderma aequatoriale	Bare-cheeked Trogon
bafcur1	Crax fasciolata	Bare-faced Curassow
baffal1	Micrastur ruficollis	Barred Forest-Falcon
bafibi1	Phimosus infuscatus	Bare-faced Ibis
bagwea1	Ploceus baglafecht	Baglafecht Weaver
bahgoo	Anser indicus	Bar-headed Goose
bahmoc	Mimus gundlachii	Bahama Mockingbird
bahswa	Tachycineta cyaneoviridis	Bahama Swallow
bahtan1	Tangara gyrola	Bay-headed Tanager
bahwoo	Nesophlox evelynae	Bahama Woodstar
bahyel1	Geothlypis rostrata	Bahama Yellowthroat
baicra1	Zapornia pusilla	Baillon's Crake
baisan	Calidris bairdii	Baird's Sandpiper
baispa	Centronyx bairdii	Baird's Sparrow
baitea	Sibirionetta formosa	Baikal Teal
baleag	Haliaeetus leucocephalus	Bald Eagle
balmyn1	Leucopsar rothschildi	Bali Myna
balori	Icterus galbula	Baltimore Oriole
balshe1	Puffinus mauretanicus	Balearic Shearwater
balwar1	Curruca balearica	Balearic Warbler
banana	Coereba flaveola	Bananaquit
banbro1	Eurylaimus javanicus	Banded Broadbill
banhon1	Cissomela pectoralis	Banded Honeyeater
bankin1	Lacedo pulchella	Banded Kingfisher
banlap1	Vanellus tricolor	Banded Lapwing
banmar1	Neophedina cincta	Banded Martin
banmyn1	Acridotheres ginginianus	Bank Myna
banpri1	Prinia bairdii	Banded Prinia
banswa	Riparia riparia	Bank Swallow
banwar2	Curruca boehmi	Banded Parisoma
banwhi1	Aphelocephala nigricincta	Banded Whiteface
banwoo2	Chrysophlegma miniaceum	Banded Woodpecker
banwre1	Thryophilus pleurostictus	Banded Wren
barant1	Thamnophilus doliatus	Barred Antshrike
barbro1	Cymbirhynchus macrorhynchos	Black-and-red Broadbill
barbut1	Turnix suscitator	Barred Buttonquail
bardov2	Geopelia maugeus	Barred Dove
bargol	Bucephala islandica	Barrow's Goldeneye
bargoo	Branta leucopsis	Barnacle Goose
barowl1	Ninox connivens	Barking Owl
barpar2	Alectoris barbara	Barbary Partridge
barpet	Hydrobates castro	Band-rumped Storm-Petrel
barrai1	Gallirallus torquatus	Barred Rail
barswa	Hirundo rustica	Barn Swallow
barswi	Chaetura spinicaudus	Band-rumped Swift
barwaf1	Poospiza nigrorufa	Black-and-rufous Warbling Finch
barwar1	Curruca nisoria	Barred Warbler
barwar2	Acrocephalus griseldis	Basra Reed Warbler
basdov1	Geopelia humeralis	Bar-shouldered Dove
baseag1	Circaetus cinerascens	Western Banded Snake-Eagle
baswar1	Locustella alfredi	Bamboo Warbler
batant1	Hypocnemoides maculicauda	Band-tailed Antbird
batapa2	Apalis thoracica	Bar-throated Apalis
batbel1	Procnias nudicollis	Bare-throated Bellbird
batear1	Ochetorhynchus phoenicurus	Band-tailed Earthcreeper
batele1	Terathopius ecaudatus	Bateleur
batfal1	Falco rufigularis	Bat Falcon
batgod	Limosa lapponica	Bar-tailed Godwit
bathaw1	Macheiramphus alcinus	Bat Hawk
batlar1	Ammomanes cinctura	Bar-tailed Lark
batman1	Pipra fasciicauda	Band-tailed Manakin
batnig1	Nyctiprogne leucopyga	Band-tailed Nighthawk
batnig2	Caprimulgus batesi	Bates's Nightjar
batpig1	Patagioenas fasciata	Band-tailed Pigeon
batsee1	Catamenia analis	Band-tailed Seedeater
battre1	Certhia himalayana	Bar-tailed Treecreeper
bawcow4	Agelaioides badius	Grayish Baywing
bawfly1	Bias musicus	Black-and-white Shrike-flycatcher
bawfly2	Cyanoptila cyanomelana	Blue-and-white Flycatcher
bawhae1	Spizaetus melanoleucus	Black-and-white Hawk-Eagle
bawhor2	Bycanistes subcylindricus	Black-and-white-casqued Hornbill
bawman1	Spermestes bicolor	Black-and-white Mannikin
bawnig1	Systellura longirostris	Band-winged Nightjar
bawswa1	Pygochelidon cyanoleuca	Blue-and-white Swallow
bawwar	Mniotilta varia	Black-and-white Warbler
bawwar1	Calamonastes fasciolatus	Barred Wren-Warbler
baybro1	Eurylaimus ochromalus	Black-and-yellow Broadbill
baygro1	Mycerobas icterioides	Black-and-yellow Grosbeak
baymac	Ara ararauna	Blue-and-yellow Macaw
baymar1	Pseudoleistes virescens	Brown-and-yellow Marshbird
baytan3	Rauenia bonariensis	Blue-and-yellow Tanager
baywea1	Ploceus philippinus	Baya Weaver
baywoo1	Blythipicus pyrrhotis	Bay Woodpecker
